Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Card Games,Magic: The Gathering,The Meathook Massacre (Foil),"Set: Innistrad Remastered • Rarity: Mythic • Language: En • Type: Legendary Enchantment • Mana Cost: {X}{B}{B} • Text: When The Meathook Massacre enters, each creature gets -X/-X until end of turn. Whenever a creature you control dies, each opponent loses 1 life. Whenever a creature an opponent controls dies, you gain 1 life.",1,Buy it Now,23,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/0/70d0540f-93c6-4af5-ab2d-65e6c03001c7.jpg?1736468006,,,,,,,
Trading Card Games,Magic: The Gathering,Screaming Nemesis (Non-Foil),"Set: Duskmourn: House of Horror • Rarity: Mythic • Language: En • Type: Creature — Spirit • Mana Cost: {2}{R} • Text: Haste Whenever this creature is dealt damage, it deals that much damage to any other target. If a player is dealt damage this way, they can't gain life for the rest of the game.",1,Buy it Now,22,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/e/ce35e6fb-ff54-44c4-a216-7ddd37f46882.jpg?1726286439,,,,,,,
Trading Card Games,Magic: The Gathering,The Meathook Massacre (Non-Foil),"Set: Innistrad Remastered • Rarity: Mythic • Language: En • Type: Legendary Enchantment • Mana Cost: {X}{B}{B} • Text: When The Meathook Massacre enters, each creature gets -X/-X until end of turn. Whenever a creature you control dies, each opponent loses 1 life. Whenever a creature an opponent controls dies, you gain 1 life.",1,Buy it Now,22,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/9/09dbe391-a817-4347-986f-13849746db56.jpg?1736551075,,,,,,,
Trading Card Games,Magic: The Gathering,"Kaito, Bane of Nightmares (Foil)","Set: Duskmourn: House of Horror • Rarity: Mythic • Language: En • Type: Legendary Planeswalker — Kaito • Mana Cost: {2}{U}{B} • Text: Ninjutsu {1}{U}{B} ({1}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.) During your turn, as long as Kaito has one or more loyalty counters on him, he's a 3/4 Ninja creature and has hexproof. +1: You get an emblem with ""Ninjas you control get +1/+1."" 0: Surveil 2. Then draw a card for each opponent who lost life this turn. −2: Tap target creature. Put two stun counters on it.",1,Buy it Now,21,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/5/55a14f30-4ff9-4472-90a6-c3139f1c18e5.jpg?1726286689,,,,,,,
Trading Card Games,Magic: The Gathering,"Beza, the Bounding Spring (Foil)","Set: Bloomburrow • Rarity: Mythic • Language: En • Type: Legendary Creature — Elemental Elk • Mana Cost: {2}{W}{W} • Text: When Beza enters, create a Treasure token if an opponent controls more lands than you. You gain 4 life if an opponent has more life than you. Create two 1/1 blue Fish creature tokens if an opponent controls more creatures than you. Draw a card if an opponent has more cards in hand than you.",1,Buy it Now,20,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/f/0fc98b72-d268-4ce5-93b4-57c812a24eff.jpg?1721427530,,,,,,,
Trading Card Games,Magic: The Gathering,"Liliana, Dreadhorde General (Foil)","Set: Foundations • Rarity: Mythic • Language: En • Type: Legendary Planeswalker — Liliana • Mana Cost: {4}{B}{B} • Text: Whenever a creature you control dies, draw a card. +1: Create a 2/2 black Zombie creature token. −4: Each player sacrifices two creatures of their choice. −9: Each opponent chooses a permanent they control of each permanent type and sacrifices the rest.",1,Buy it Now,20,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/a/ba461127-2220-4274-81cb-423a1700c9eb.jpg?1732102759,,,,,,,
Trading Card Games,Magic: The Gathering,Preordain (Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {U} • Text: Scry 2, then draw a card. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)",1,Buy it Now,20,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/1/a125806c-a837-4220-bd05-083e00b1638d.jpg?1727568971,,,,,,,
Trading Card Games,Magic: The Gathering,Delighted Halfling (Non-Foil),"Set: The Lord of the Rings: Tales of Middle-earth • Rarity: Rare • Language: En • Type: Creature — Halfling Citizen • Mana Cost: {G} • Text: {T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast a legendary spell, and that spell can't be countered.",2,Buy it Now,19,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/0/80a04912-633d-4f67-b200-d55735438f76.jpg?1687899879,,,,,,,
Trading Card Games,Magic: The Gathering,"Emrakul, the Promised End (Non-Foil)","Set: Innistrad Remastered • Rarity: Mythic • Language: En • Type: Legendary Creature — Eldrazi • Mana Cost: {13} • Text: This spell costs {1} less to cast for each card type among cards in your graveyard. When you cast this spell, you gain control of target opponent during that player's next turn. After that turn, that player takes an extra turn. Flying, trample, protection from instants",1,Buy it Now,19,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/1/3183897e-4f86-4020-b149-cc4c2451a6c0.jpg?1736551170,,,,,,,
Trading Card Games,Magic: The Gathering,Krark-Clan Ironworks (Non-Foil),Set: Mystery Booster 2 • Rarity: Uncommon • Language: En • Type: Artifact • Mana Cost: {4} • Text: Sacrifice an artifact: Add {C}{C}.,1,Buy it Now,19,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d43f43f4-5551-4fe8-bff9-c72ad76008fa.jpg?1743901435,,,,,,,
Trading Card Games,Magic: The Gathering,Control of the Court (Foil),"Set: Mystery Booster 2 • Rarity: Uncommon • Language: En • Type: Sorcery • Mana Cost: {1}{R} • Text: Draw four cards, then discard three cards at random.",1,Buy it Now,18,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/b/cbaeb666-181b-4600-8900-6455ac442451.jpg?1723222713,,,,,,,
Trading Card Games,Magic: The Gathering,Edward Kenway (Non-Foil),"Set: Assassin's Creed • Rarity: Mythic • Language: En • Type: Legendary Creature — Human Assassin Pirate • Mana Cost: {2}{U}{B}{R} • Text: At the beginning of your end step, create a Treasure token for each tapped Assassin, Pirate, and/or Vehicle you control. Whenever a Vehicle you control deals combat damage to a player, look at the top card of that player's library, then exile it face down. You may play that card for as long as it remains exiled.",1,Buy it Now,18,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/a/da0ce737-8066-444b-ae33-c84713305b1a.jpg?1721425380,,,,,,,
Trading Card Games,Magic: The Gathering,Flawless Maneuver (Non-Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {2}{W} • Text: If you control a commander, you may cast this spell without paying its mana cost. Creatures you control gain indestructible until end of turn.",2,Buy it Now,18,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/e/becd6a66-51b5-4ef1-a8a4-f65343bda3f8.jpg?1729274152,,,,,,,
Trading Card Games,Magic: The Gathering,Visions of Beyond (Non-Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {U} • Text: Draw a card. If a graveyard has twenty or more cards in it, draw three cards instead.",1,Buy it Now,18,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/5/75829dd7-b694-4818-8f93-f66f4b1a81c4.jpg?1727568648,,,,,,,
Trading Card Games,Magic: The Gathering,Merchant Scroll (Non-Foil),"Set: Homelands • Rarity: Common • Language: En • Type: Sorcery • Mana Cost: {1}{U} • Text: Search your library for a blue instant card, reveal that card, put it into your hand, then shuffle.",1,Buy it Now,18,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d4133ceb-6176-411a-9eb8-51721c1bb435.jpg?1732047632,,,,,,,
Trading Card Games,Magic: The Gathering,Liliana of the Dark Realms (Non-Foil),"Set: Secret Lair Drop • Rarity: Mythic • Language: Ja • Type: Legendary Planeswalker — Liliana • Mana Cost: {2}{B}{B} • Text: +1: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle. −3: Target creature gets +X/+X or -X/-X until end of turn, where X is the number of Swamps you control. −6: You get an emblem with ""Swamps you control have '{T}: Add {B}{B}{B}{B}.'""",1,Buy it Now,17,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/b/fb89c6b9-991a-453f-a787-7fb4c1642737.jpg?1727567067,,,,,,,
Trading Card Games,Magic: The Gathering,Innkeeper's Talent (Foil),"Set: Bloomburrow • Rarity: Rare • Language: En • Type: Enchantment — Class • Mana Cost: {1}{G} • Text: (Gain the next level as a sorcery to add its ability.) At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. {G}: Level 2 Permanents you control with counters on them have ward {1}. {3}{G}: Level 3 If you would put one or more counters on a permanent or player, put twice that many of each of those kinds of counters on that permanent or player instead.",1,Buy it Now,17,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/4/941b0afc-0e8f-45f2-ae7f-07595e164611.jpg?1721814343,,,,,,,
Trading Card Games,Magic: The Gathering,Inventors' Fair (Non-Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Legendary Land • Text: At the beginning of your upkeep, if you control three or more artifacts, you gain 1 life. {T}: Add {C}. {4}, {T}, Sacrifice Inventors' Fair: Search your library for an artifact card, reveal it, put it into your hand, then shuffle. Activate only if you control three or more artifacts.",1,Buy it Now,17,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/9/39000966-42f7-45ef-b25b-eb4b442f9c8b.jpg?1729295826,,,,,,,
Trading Card Games,Magic: The Gathering,Sowing Mycospawn (Foil),"Set: Modern Horizons 3 • Rarity: Rare • Language: En • Type: Creature — Eldrazi Fungus • Mana Cost: {3}{G} • Text: Devoid (This card has no color.) Kicker {1}{C} (You may pay an additional {1}{C} as you cast this spell.) When you cast this spell, search your library for a land card, put it onto the battlefield, then shuffle. When you cast this spell, if it was kicked, exile target land.",1,Buy it Now,17,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/5/f511bfe7-b107-4ec5-b363-f718c19d9579.jpg?1740308402,,,,,,,
Trading Card Games,Magic: The Gathering,The Black Gate (Non-Foil),"Set: Tales of Middle-earth Commander • Rarity: Rare • Language: En • Type: Legendary Land — Gate • Text: As The Black Gate enters, you may pay 3 life. If you don't, it enters tapped. {T}: Add {B}. {1}{B}, {T}: Choose a player with the most life or tied for most life. Target creature can't be blocked by creatures that player controls this turn.",1,Buy it Now,17,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/9/e9c5dce8-b67f-41cd-b96c-67e49833a96f.jpg?1695448247,,,,,,,
Trading Card Games,Magic: The Gathering,Consider (Foil),Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {U} • Text: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.) Draw a card.,2,Buy it Now,16,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/8/f80f726b-471c-4bc1-8fd7-66db5207e4ce.jpg?1739789059,,,,,,,
Trading Card Games,Magic: The Gathering,"Phlage, Titan of Fire's Fury (Non-Foil)","Set: Modern Horizons 3 • Rarity: Mythic • Language: En • Type: Legendary Creature — Elder Giant • Mana Cost: {1}{R}{W} • Text: When Phlage enters, sacrifice it unless it escaped. Whenever Phlage enters or attacks, it deals 3 damage to any target and you gain 3 life. Escape—{R}{R}{W}{W}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",3,Buy it Now,16,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/4/e419cd0b-2449-4cc5-9ead-b9e45e271700.jpg?1717012789,,,,,,,
Trading Card Games,Magic: The Gathering,Psychic Corrosion (Non-Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {2}{U} • Text: Whenever you draw a card, each opponent mills two cards.",1,Buy it Now,16,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/a/7ac21208-eeab-49db-bd55-d2f2fad40c2a.jpg?1727568573,,,,,,,
Trading Card Games,Magic: The Gathering,"Urza, Lord High Artificer (Non-Foil)","Set: Commander Masters • Rarity: Mythic • Language: En • Type: Legendary Creature — Human Artificer • Mana Cost: {2}{U}{U} • Text: When Urza enters, create a 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control."" Tap an untapped artifact you control: Add {U}. {5}: Shuffle your library, then exile the top card. Until end of turn, you may play that card without paying its mana cost.",1,Buy it Now,16,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/8/a88c6f09-a0b2-46c9-a291-59408dfa52b0.jpg?1719466671,,,,,,,
Trading Card Games,Magic: The Gathering,Grand Abolisher (Non-Foil),"Set: The Big Score • Rarity: Mythic • Language: En • Type: Creature — Human Cleric • Mana Cost: {W}{W} • Text: During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/4/1439551c-6764-4c35-a5ba-c7adb727cf7a.jpg?1712353251,,,,,,,
Trading Card Games,Magic: The Gathering,Pollywog Prodigy (Non-Foil),"Set: Bloomburrow Commander • Rarity: Rare • Language: En • Type: Creature — Frog Wizard • Mana Cost: {1}{U} • Text: Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.) Whenever an opponent casts a noncreature spell with mana value less than this creature's power, draw a card.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/9/292158eb-cef0-4807-a38f-c5686064b95a.jpg?1726442260,,,,,,,
Trading Card Games,Magic: The Gathering,Spiteful Banditry (Non-Foil),"Set: The Lord of the Rings: Tales of Middle-earth • Rarity: Mythic • Language: En • Type: Enchantment • Mana Cost: {X}{R}{R} • Text: When this enchantment enters, it deals X damage to each creature. Whenever one or more creatures your opponents control die, you create a Treasure token. This ability triggers only once each turn.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/d/7d0b4be7-92e2-4515-98c8-f50cf0d3b047.jpg?1695448527,,,,,,,
Trading Card Games,Magic: The Gathering,Teferi's Ageless Insight (Foil),"Set: Secret Lair Drop • Rarity: Rare • Language: En • Type: Legendary Enchantment • Mana Cost: {2}{U}{U} • Text: If you would draw a card except the first one you draw in each of your draw steps, draw two cards instead.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/d/0db5492c-dc2d-4a06-ae97-f03669b88fb0.jpg?1727568821,,,,,,,
Trading Card Games,Magic: The Gathering,Tribute to the World Tree (Foil),"Set: March of the Machine • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {G}{G}{G} • Text: Whenever a creature you control enters, draw a card if its power is 3 or greater. Otherwise, put two +1/+1 counters on it.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/0/30cde7d3-e4b9-4c2e-a541-c7644e527551.jpg?1682206886,,,,,,,
Trading Card Games,Magic: The Gathering,Urza's Workshop (Foil),Set: The Brothers' War Commander • Rarity: Rare • Language: En • Type: Land — Urza's • Text: {T}: Add {C}. Metalcraft — {T}: Add {C} for each Urza's land you control. Activate only if you control three or more artifacts.,1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/e/1e01c1e2-f657-4a24-b8b0-561911c4e754.jpg?1674421453,,,,,,,
Trading Card Games,Magic: The Gathering,Valley Floodcaller (Foil),"Set: Bloomburrow • Rarity: Rare • Language: En • Type: Creature — Otter Wizard • Mana Cost: {2}{U} • Text: Flash You may cast noncreature spells as though they had flash. Whenever you cast a noncreature spell, Birds, Frogs, Otters, and Rats you control get +1/+1 until end of turn. Untap them.",1,Buy it Now,15,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/c/1c744764-3b54-49a0-aa68-1fb22d8162a9.jpg?1721427638,,,,,,,
