Title,Description
"Judith, Carnage Connoisseur normal en","Collector number: 363
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: rare
type_line: Legendary Creature — Human Shaman
color_identity: B, R
colors: B, R
mana_cost: {3}{B}{R}
oracle_text: Whenever you cast an instant or sorcery spell, choose one —
• That spell gains deathtouch and lifelink.
• Create a 2/2 red Imp creature token with ""When this token dies, it deals 2 damage to each opponent.""
Language: en"
Tip the Scales normal en,"Collector number: 69
Set code: TDC
Set name: Tarkir: Dragonstorm Commander
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: Sacrifice a creature. When you do, all creatures get -X/-X until end of turn, where X is the sacrificed creature's toughness.
Language: en"
Follow the Bodies normal en,"Collector number: 333
Set code: MKC
Set name: Murders at Karlov Manor Commander
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Gravestorm (When you cast this spell, copy it for each permanent put into a graveyard from the battlefield this turn.)
Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Language: en"
Reckless Crew normal en,"Collector number: 359
Set code: KHM
Set name: Kaldheim
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: R
colors: R
mana_cost: {3}{R}
oracle_text: Create X 2/1 red Dwarf Berserker creature tokens, where X is the number of Vehicles you control plus the number of Equipment you control. For each of those tokens, you may attach an Equipment you control to it.
Language: en"
Stronghold Arena normal en,"Collector number: 110
Set code: DMU
Set name: Dominaria United
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: B, G, W
colors: B
mana_cost: {1}{B}
oracle_text: Kicker {G} and/or {W} (You may pay an additional {G} and/or {W} as you cast this spell.)
When this enchantment enters, you gain 3 life for each time it was kicked.
Whenever one or more creatures you control deal combat damage to a player, you may reveal the top card of your library and put it into your hand. If you do, you lose life equal to its mana value.
Language: en"
"Realmbreaker, the Invasion Tree normal en","Collector number: 263
Set code: MOM
Set name: March of the Machine
Foil: normal
Rarity: rare
type_line: Legendary Artifact
color_identity: 
colors: 
mana_cost: {3}
oracle_text: {2}, {T}: Target opponent mills three cards. Put a land card from their graveyard onto the battlefield tapped under your control. It gains ""If this land would leave the battlefield, exile it instead of putting it anywhere else.""
{10}, {T}, Sacrifice Realmbreaker: Search your library for any number of Praetor cards, put them onto the battlefield, then shuffle.
Language: en"
Fluros of Myra's Marvels foil en,"Collector number: 46
Set code: UNF
Set name: Unfinity
Foil: foil
Rarity: rare
type_line: Legendary Creature — Merfolk Performer
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: As Fluros of Myra's Marvels enters, choose a number greater than 0.
Whenever you cast a spell with power, toughness, or loyalty equal to the chosen number, target artifact or creature becomes an artifact creature with base power and toughness X/X until end of turn, where X is the chosen number.
Partner
Language: en"
Celebr-8000 normal en,"Collector number: 185
Set code: UNF
Set name: Unfinity
Foil: normal
Rarity: rare
type_line: Artifact Creature — Clown Robot
color_identity: 
colors: 
mana_cost: {5}
oracle_text: At the beginning of combat on your turn, roll two six-sided dice. For each result of 1, this creature gets +1/+1 until end of turn. For each other result, it gains the indicated ability until end of turn. If you rolled doubles, it also gains double strike until end of turn.
• 2 — menace
• 3 — vigilance
• 4 — lifelink
• 5 — flying
• 6 — indestructible
Language: en"
Explosive Getaway foil en,"Collector number: 202
Set code: DFT
Set name: Aetherdrift
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: R, W
colors: R, W
mana_cost: {3}{R}{W}
oracle_text: Exile up to one target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step.
Explosive Getaway deals 4 damage to each creature.
Language: en"
Slaughter Pact normal en,"Collector number: 138
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Instant
color_identity: B
colors: B
mana_cost: {0}
oracle_text: Destroy target nonblack creature.
At the beginning of your next upkeep, pay {2}{B}. If you don't, you lose the game.
Language: en"
Ride Down foil en,"Collector number: 52
Set code: OTP
Set name: Breaking News
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: R, W
colors: R, W
mana_cost: {R}{W}
oracle_text: Destroy target blocking creature. Creatures that were blocked by that creature this combat gain trample until end of turn.
Language: en"
Peregrin Took foil en,"Collector number: 807
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: uncommon
type_line: Legendary Creature — Halfling Citizen
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: If one or more tokens would be created under your control, those tokens plus an additional Food token are created instead. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Sacrifice three Foods: Draw a card.
Language: en"
Ogre Slumlord etched en,"Collector number: 518
Set code: CMM
Set name: Commander Masters
Foil: etched
Rarity: rare
type_line: Creature — Ogre Rogue
color_identity: B
colors: B
mana_cost: {3}{B}{B}
oracle_text: Whenever another nontoken creature dies, you may create a 1/1 black Rat creature token.
Rats you control have deathtouch.
Language: en"
"Surrak, Elusive Hunter normal en","Collector number: 161
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: normal
Rarity: rare
type_line: Legendary Creature — Human Warrior
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.
Language: en"
Scavenging Ooze normal en,"Collector number: 232
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: rare
type_line: Creature — Ooze
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: {G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on this creature and you gain 1 life.
Language: en"
Underfoot Underdogs foil en,"Collector number: 129
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: foil
Rarity: common
type_line: Creature — Goblin Warrior
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: When this creature enters, create a 1/1 red Goblin creature token.
{1}, {T}: Target creature you control with power 2 or less can't be blocked this turn.
Language: en"
Graven Lore normal en,"Collector number: 61
Set code: KHM
Set name: Kaldheim
Foil: normal
Rarity: rare
type_line: Snow Instant
color_identity: U
colors: U
mana_cost: {3}{U}{U}
oracle_text: Scry X, where X is the amount of {S} spent to cast this spell, then draw three cards. ({S} is mana from a snow source.)
Language: en"
Revival of the Ancestors normal en,"Collector number: 389
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: normal
Rarity: rare
type_line: Enchantment — Saga
color_identity: B, G, W
colors: B, G, W
mana_cost: {1}{W}{B}{G}
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create three 1/1 white Spirit creature tokens.
II — Distribute three +1/+1 counters among one, two, or three target creatures you control.
III — Creatures you control gain trample and lifelink until end of turn.
Language: en"
Palani's Hatcher foil en,"Collector number: 237
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: rare
type_line: Creature — Dinosaur
color_identity: G, R
colors: G, R
mana_cost: {3}{R}{G}
oracle_text: Other Dinosaurs you control have haste.
When this creature enters, create two 0/1 green Dinosaur Egg creature tokens.
At the beginning of combat on your turn, if you control one or more Eggs, sacrifice an Egg, then create a 3/3 green Dinosaur creature token.
Language: en"
Decimator Beetle normal en,"Collector number: 197
Set code: AKH
Set name: Amonkhet
Foil: normal
Rarity: uncommon
type_line: Creature — Insect
color_identity: B, G
colors: B, G
mana_cost: {3}{B}{G}
oracle_text: When this creature enters, put a -1/-1 counter on target creature you control.
Whenever this creature attacks, remove a -1/-1 counter from target creature you control and put a -1/-1 counter on up to one target creature defending player controls.
Language: en"
Revival of the Ancestors normal en,"Collector number: 218
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: normal
Rarity: rare
type_line: Enchantment — Saga
color_identity: B, G, W
colors: B, G, W
mana_cost: {1}{W}{B}{G}
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create three 1/1 white Spirit creature tokens.
II — Distribute three +1/+1 counters among one, two, or three target creatures you control.
III — Creatures you control gain trample and lifelink until end of turn.
Language: en"
Overcharged Amalgam normal en,"Collector number: 80
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: rare
type_line: Creature — Zombie Horror
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: Flash
Flying
Exploit (When this creature enters, you may sacrifice a creature.)
When this creature exploits a creature, counter target spell, activated ability, or triggered ability.
Language: en"
Watermarket foil en,"Collector number: 62
Set code: ULST
Set name: The List (Unfinity Foil Edition)
Foil: foil
Rarity: rare
type_line: Land
color_identity: 
colors: 
mana_cost: 
oracle_text: {T}: Add {C}{C}. Spend this mana only to cast spells with watermarks.
Language: en"
Path of Peril normal en,"Collector number: 391
Set code: DBL
Set name: Innistrad: Double Feature
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: B, W
colors: B
mana_cost: {1}{B}{B}
oracle_text: Cleave {4}{W}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Destroy all creatures [with mana value 2 or less].
Language: en"
"Trostani, Three Whispers normal en","Collector number: 238
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Dryad
color_identity: G, W
colors: G, W
mana_cost: {G}{G/W}{W}
oracle_text: {1}{G}: Target creature gains deathtouch until end of turn.
{G/W}: Target creature gains vigilance until end of turn.
{2}{W}: Target creature gains double strike until end of turn.
Language: en"
Rosie Cotton of South Lane foil en,"Collector number: 478
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: uncommon
type_line: Legendary Creature — Halfling Peasant
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: When Rosie Cotton enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever you create a token, put a +1/+1 counter on target creature you control other than Rosie Cotton.
Language: en"
Coveted Falcon foil en,"Collector number: 48
Set code: MKM
Set name: Murders at Karlov Manor
Foil: foil
Rarity: rare
type_line: Artifact Creature — Bird
color_identity: U
colors: U
mana_cost: {1}{U}{U}
oracle_text: Flying
Whenever this creature attacks, gain control of target permanent you own but don't control.
Disguise {1}{U}
When this creature is turned face up, target opponent gains control of any number of target permanents you control. Draw a card for each one they gained control of this way.
Language: en"
Cryptic Coat normal en,"Collector number: 50
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: rare
type_line: Artifact — Equipment
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.
Language: en"
