Title,Description
"normal Captain America, First Avenger","Set code: SLD
Set name: Secret Lair Drop
Collector number: 1726
Rarity: mythic
type_line: Legendary Creature — Human Soldier Hero
Language: en
mana_cost: {R}{W}{U}
color_identity: R, U, W
colors: R, U, W
oracle_text: Throw ... — {3}, Unattach an Equipment from Captain America: He deals damage equal to that Equipment's mana value divided as you choose among one, two, or three targets.
... Catch — At the beginning of combat on your turn, attach up to one target Equipment you control to Captain America."
normal Captain Rex Nebula,"Set code: UNF
Set name: Unfinity
Collector number: 164
Rarity: rare
type_line: Legendary Creature — Human Pilot Employee
Language: en
mana_cost: {1}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: At the beginning of combat on your turn, choose target nonland permanent you control. Until end of turn, it becomes a Vehicle artifact with base power and toughness each equal to its mana value, and it gains crew 2 and ""Crash Land — Whenever this Vehicle deals damage, roll a six-sided die. If the result is equal to this Vehicle's mana value, sacrifice this Vehicle, then it deals that much damage to any target."""
foil Captivating Vampire,"Set code: INR
Set name: Innistrad Remastered
Collector number: 100
Rarity: rare
type_line: Creature — Vampire
Language: en
mana_cost: {1}{B}{B}
color_identity: B
colors: B
oracle_text: Other Vampire creatures you control get +1/+1.
Tap five untapped Vampires you control: Gain control of target creature. It becomes a Vampire in addition to its other types."
normal Caretaker's Talent,"Set code: BLB
Set name: Bloomburrow
Collector number: 6
Rarity: rare
type_line: Enchantment — Class
Language: en
mana_cost: {2}{W}
color_identity: W
colors: W
oracle_text: (Gain the next level as a sorcery to add its ability.)
Whenever one or more tokens you control enter, draw a card. This ability triggers only once each turn.
{W}: Level 2
When this Class becomes level 2, create a token that's a copy of target token you control.
{3}{W}: Level 3
Creature tokens you control get +2/+2."
normal Carrion Cruiser,"Set code: DFT
Set name: Aetherdrift
Collector number: 305
Rarity: uncommon
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: When this Vehicle enters, mill two cards. Then return a creature or Vehicle card from your graveyard to your hand. (To mill two cards, put the top two cards of your library into your graveyard.)
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)"
foil Carrion Cruiser,"Set code: DFT
Set name: Aetherdrift
Collector number: 305
Rarity: uncommon
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: When this Vehicle enters, mill two cards. Then return a creature or Vehicle card from your graveyard to your hand. (To mill two cards, put the top two cards of your library into your graveyard.)
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)"
foil Cauldron Familiar,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1759
Rarity: rare
type_line: Creature — Cat
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: When this creature enters, each opponent loses 1 life and you gain 1 life.
Sacrifice a Food: Return this card from your graveyard to the battlefield."
normal Caves of Koilos,"Set code: DMU
Set name: Dominaria United
Collector number: 378
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: B, W
colors: 
oracle_text: {T}: Add {C}.
{T}: Add {W} or {B}. This land deals 1 damage to you."
normal Celebr-8000,"Set code: UNF
Set name: Unfinity
Collector number: 185
Rarity: rare
type_line: Artifact Creature — Clown Robot
Language: en
mana_cost: {5}
color_identity: 
colors: 
oracle_text: At the beginning of combat on your turn, roll two six-sided dice. For each result of 1, this creature gets +1/+1 until end of turn. For each other result, it gains the indicated ability until end of turn. If you rolled doubles, it also gains double strike until end of turn.
• 2 — menace
• 3 — vigilance
• 4 — lifelink
• 5 — flying
• 6 — indestructible"
normal Centaur of Attention,"Set code: UNF
Set name: Unfinity
Collector number: 132
Rarity: rare
type_line: Creature — Centaur Performer
Language: en
mana_cost: {3}{G}{G}
color_identity: G
colors: G
oracle_text: When this creature enters, roll five six-sided dice and store those results on it.
At the beginning of combat on your turn, you may reroll any number of this creature's stored results.
This creature gets +X/+X, where X is the greatest number of stored results on it of the same value."
foil Celebr-8000,"Set code: UNF
Set name: Unfinity
Collector number: 185
Rarity: rare
type_line: Artifact Creature — Clown Robot
Language: en
mana_cost: {5}
color_identity: 
colors: 
oracle_text: At the beginning of combat on your turn, roll two six-sided dice. For each result of 1, this creature gets +1/+1 until end of turn. For each other result, it gains the indicated ability until end of turn. If you rolled doubles, it also gains double strike until end of turn.
• 2 — menace
• 3 — vigilance
• 4 — lifelink
• 5 — flying
• 6 — indestructible"
normal Bleachbone Verge,"Set code: DFT
Set name: Aetherdrift
Collector number: 371
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: B, W
colors: 
oracle_text: {T}: Add {B}.
{T}: Add {W}. Activate only if you control a Plains or a Swamp."
normal Cathars' Crusade,"Set code: INR
Set name: Innistrad Remastered
Collector number: 17
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {3}{W}{W}
color_identity: W
colors: W
oracle_text: Whenever a creature you control enters, put a +1/+1 counter on each creature you control."
normal Centrifuge,"Set code: UNF
Set name: Unfinity
Collector number: 203b
Rarity: rare
type_line: Artifact — Attraction
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Visit — Each player draws a card from the library of the player to their right. You create three Treasure tokens."
normal Chain of Vapor,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 156
Rarity: uncommon
type_line: Instant
Language: en
mana_cost: {U}
color_identity: U
colors: U
oracle_text: Return target nonland permanent to its owner's hand. Then that permanent's controller may sacrifice a land of their choice. If the player does, they may copy this spell and may choose a new target for that copy."
normal Chaotic Transformation,"Set code: DMU
Set name: Dominaria United
Collector number: 117
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {5}{R}
color_identity: R
colors: R
oracle_text: Exile up to one target artifact, up to one target creature, up to one target enchantment, up to one target planeswalker, and/or up to one target land. For each permanent exiled this way, its controller reveals cards from the top of their library until they reveal a card that shares a card type with it, puts that card onto the battlefield, then shuffles."
foil Clara Oswald,"Set code: WHO
Set name: Doctor Who
Collector number: 332
Rarity: rare
type_line: Legendary Creature — Human Advisor
Language: en
mana_cost: {6}
color_identity: 
colors: 
oracle_text: Impossible Girl — If Clara Oswald is your commander, choose a color before the game begins. Clara Oswald is the chosen color.
If a triggered ability of a Doctor you control triggers, that ability triggers an additional time.
Doctor's companion (You can have two commanders if the other is the Doctor.)"
normal Clamorous Ironclad,"Set code: DFT
Set name: Aetherdrift
Collector number: 312
Rarity: common
type_line: Artifact — Vehicle
Language: en
mana_cost: {3}{R}
color_identity: R
colors: R
oracle_text: Menace (This creature can't be blocked except by two or more creatures.)
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Cycling {R} ({R}, Discard this card: Draw a card.)"
normal Clockwork Hydra,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 264
Rarity: uncommon
type_line: Artifact Creature — Hydra
Language: en
mana_cost: {5}
color_identity: 
colors: 
oracle_text: This creature enters with four +1/+1 counters on it.
Whenever this creature attacks or blocks, remove a +1/+1 counter from it. If you do, it deals 1 damage to any target.
{T}: Put a +1/+1 counter on this creature."
foil Cloudspire Skycycle,"Set code: DFT
Set name: Aetherdrift
Collector number: 321
Rarity: uncommon
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1"
normal Clown Car,"Set code: UNF
Set name: Unfinity
Collector number: 186
Rarity: rare
type_line: Artifact — Vehicle
Language: en
mana_cost: {X}
color_identity: 
colors: 
oracle_text: When this Vehicle enters, roll X six-sided dice. For each odd result, create a 1/1 white Clown Robot artifact creature token. For each even result, put a +1/+1 counter on this Vehicle.
Crew 2"
normal Cloudspire Skycycle,"Set code: DFT
Set name: Aetherdrift
Collector number: 321
Rarity: uncommon
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Flying
When this Vehicle enters, distribute two +1/+1 counters among one or two other target Vehicles and/or creatures you control.
Crew 1"
foil Coiling Rebirth,"Set code: BLB
Set name: Bloomburrow
Collector number: 86
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Return target creature card from your graveyard to the battlefield. Then if the gift was promised and that creature isn't legendary, create a token that's a copy of that creature, except it's 1/1."
normal Cold-Eyed Selkie,"Set code: OTC
Set name: Outlaws of Thunder Junction Commander
Collector number: 218
Rarity: rare
type_line: Creature — Merfolk Rogue
Language: en
mana_cost: {1}{G/U}{G/U}
color_identity: G, U
colors: G, U
oracle_text: Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Whenever this creature deals combat damage to a player, you may draw that many cards."
normal Collected Company,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 203
Rarity: rare
type_line: Instant
Language: en
mana_cost: {3}{G}
color_identity: G
colors: G
oracle_text: Look at the top six cards of your library. Put up to two creature cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in any order."
normal Come Back Wrong,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 86
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Destroy target creature. If a creature card is put into a graveyard this way, return it to the battlefield under your control. Sacrifice it at the beginning of your next end step."
normal Commander's Plate,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1733
Rarity: mythic
type_line: Artifact — Equipment
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: Equipped creature gets +3/+3 and has protection from each color that's not in your commander's color identity.
Equip commander {3}
Equip {5}"
foil Command Tower,"Set code: WHO
Set name: Doctor Who
Collector number: 855
Rarity: common
type_line: Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add one mana of any color in your commander's color identity."
normal Commandeer,"Set code: CMM
Set name: Commander Masters
Collector number: 80
Rarity: rare
type_line: Instant
Language: en
mana_cost: {5}{U}{U}
color_identity: U
colors: U
oracle_text: You may exile two blue cards from your hand rather than pay this spell's mana cost.
Gain control of target noncreature spell. You may choose new targets for it. (If that spell is an artifact, enchantment, or planeswalker, the permanent enters under your control.)"
