Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Cards,Magic: The Gathering,Balustrade Wurm normal,"Foil: normal
Collector number: 319
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {3}{G}{G}
type_line: Creature — Wurm
oracle_text: This spell can't be countered.
Trample, haste
Delirium — {2}{G}{G}: Return this card from your graveyard to the battlefield with a finality counter on it. Activate only if there are four or more card types among cards in your graveyard and only as a sorcery.",1,,1,,No,No,near_mint,0.3,,https://cards.scryfall.io/normal/front/d/7/d7944c86-c578-48fa-b222-7fce3f5d301d.jpg?1726287072,,,,,,,
Trading Cards,Magic: The Gathering,Banner of Kinship normal,"Foil: normal
Collector number: 127
Set name: Foundations
Set code: FDN
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: {5}
type_line: Artifact
oracle_text: As this artifact enters, choose a creature type. This artifact enters with a fellowship counter on it for each creature you control of the chosen type.
Creatures you control of the chosen type get +1/+1 for each fellowship counter on this artifact.",1,,6,,No,No,near_mint,5.84,,https://cards.scryfall.io/normal/front/a/1/a14c16c0-4053-46b0-8fa6-be8b4a7a1c8a.jpg?1730489076,,,,,,,
Trading Cards,Magic: The Gathering,Barbed Servitor foil,"Foil: foil
Collector number: 77
Set name: Murders at Karlov Manor
Set code: MKM
Rarity: rare
Language: en
color_identity: B
colors: B
mana_cost: {3}{B}
type_line: Artifact Creature — Construct
oracle_text: Indestructible
When this creature enters, suspect it. (It has menace and can't block.)
Whenever this creature deals combat damage to a player, you draw a card and you lose 1 life.
Whenever this creature is dealt damage, target opponent loses that much life.",1,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/1/c/1c34e4ae-9bf3-4098-88f1-267e7d6cfa35.jpg?1706241668,,,,,,,
Trading Cards,Magic: The Gathering,Basalt Monolith normal,"Foil: normal
Collector number: 217
Set name: Mystery Booster 2
Set code: MB2
Rarity: uncommon
Language: en
color_identity: 
colors: 
mana_cost: {3}
type_line: Artifact
oracle_text: This artifact doesn't untap during your untap step.
{T}: Add {C}{C}{C}.
{3}: Untap this artifact.",1,,5,,No,No,near_mint,4.78,,https://cards.scryfall.io/normal/front/f/f/ff27694e-0381-4ac9-ba20-d631d468f275.jpg?1723224276,,,,,,,
Trading Cards,Magic: The Gathering,Primal Vigor foil,"Foil: foil
Collector number: 1749
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {4}{G}
type_line: Enchantment
oracle_text: If one or more tokens would be created, twice that many of those tokens are created instead.
If one or more +1/+1 counters would be put on a creature, twice that many +1/+1 counters are put on that creature instead.",1,,9,,No,No,near_mint,8.99,,https://cards.scryfall.io/normal/front/3/5/359a4ef6-14e9-410a-bb9b-bc5b66b3e47c.jpg?1729274280,,,,,,,
Trading Cards,Magic: The Gathering,Battle for Bretagard normal,"Foil: normal
Collector number: 203
Set name: Kaldheim
Set code: KHM
Rarity: rare
Language: en
color_identity: G, W
colors: G, W
mana_cost: {1}{G}{W}
type_line: Enchantment — Saga
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create a 1/1 white Human Warrior creature token.
II — Create a 1/1 green Elf Warrior creature token.
III — Choose any number of artifact tokens and/or creature tokens you control with different names. For each of them, create a token that's a copy of it.",1,,1,,No,No,near_mint,0.35,,https://cards.scryfall.io/normal/front/c/d/cd31ec15-2fe0-40ab-b320-bc4333db4787.jpg?1631051175,,,,,,,
Trading Cards,Magic: The Gathering,Primal Vigor normal,"Foil: normal
Collector number: 1749
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {4}{G}
type_line: Enchantment
oracle_text: If one or more tokens would be created, twice that many of those tokens are created instead.
If one or more +1/+1 counters would be put on a creature, twice that many +1/+1 counters are put on that creature instead.",1,,9,,No,No,near_mint,8.94,,https://cards.scryfall.io/normal/front/3/5/359a4ef6-14e9-410a-bb9b-bc5b66b3e47c.jpg?1729274280,,,,,,,
Trading Cards,Magic: The Gathering,Become Immense normal,"Foil: normal
Collector number: 358
Set name: Time Spiral Remastered
Set code: TSR
Rarity: special
Language: en
color_identity: G
colors: G
mana_cost: {5}{G}
type_line: Instant
oracle_text: Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Target creature gets +6/+6 until end of turn.",1,,1,,No,No,near_mint,0.49,,https://cards.scryfall.io/normal/front/e/2/e2cbd578-4b3c-4de8-8418-0dd6f85972ae.jpg?1619401953,,,,,,,
Trading Cards,Magic: The Gathering,Bribery normal,"Foil: normal
Collector number: 1786
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}{U}
type_line: Sorcery
oracle_text: Search target opponent's library for a creature card and put that card onto the battlefield under your control. Then that player shuffles.",1,,8,,No,No,near_mint,8.0,,https://cards.scryfall.io/normal/front/e/7/e7b8a9a2-55d8-4cf8-9912-787bdbc90ebb.jpg?1723908451,,,,,,,
Trading Cards,Magic: The Gathering,Drown in the Loch normal,"Foil: normal
Collector number: 1790
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: B, U
colors: B, U
mana_cost: {U}{B}
type_line: Instant
oracle_text: Choose one —
• Counter target spell with mana value less than or equal to the number of cards in its controller's graveyard.
• Destroy target creature with mana value less than or equal to the number of cards in its controller's graveyard.",1,,3,,No,No,near_mint,3.0,,https://cards.scryfall.io/normal/front/b/7/b705171c-8bff-4394-9d4d-084b13b20159.jpg?1723642605,,,,,,,
Trading Cards,Magic: The Gathering,Stifle normal,"Foil: normal
Collector number: 1787
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {U}
type_line: Instant
oracle_text: Counter target activated or triggered ability. (Mana abilities can't be targeted.)",1,,10,,No,No,near_mint,10.15,,https://cards.scryfall.io/normal/front/6/f/6f141feb-f6c3-4232-9a11-43d81cc8076f.jpg?1723671322,,,,,,,
Trading Cards,Magic: The Gathering,Delay normal,"Foil: normal
Collector number: 1788
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {1}{U}
type_line: Instant
oracle_text: Counter target spell. If the spell is countered this way, exile it with three time counters on it instead of putting it into its owner's graveyard. If it doesn't have suspend, it gains suspend. (At the beginning of its owner's upkeep, they remove a time counter. When the last is removed, they may play it without paying its mana cost. If it's a creature, it has haste.)",1,,4,,No,No,near_mint,3.79,,https://cards.scryfall.io/normal/front/2/d/2d256283-be94-4a34-805e-fc17503c7fbd.jpg?1723642306,,,,,,,
Trading Cards,Magic: The Gathering,"Beza, the Bounding Spring foil","Foil: foil
Collector number: 2
Set name: Bloomburrow
Set code: BLB
Rarity: mythic
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}{W}
type_line: Legendary Creature — Elemental Elk
oracle_text: When Beza enters, create a Treasure token if an opponent controls more lands than you. You gain 4 life if an opponent has more life than you. Create two 1/1 blue Fish creature tokens if an opponent controls more creatures than you. Draw a card if an opponent has more cards in hand than you.",1,,11,,No,No,near_mint,11.27,,https://cards.scryfall.io/normal/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768,,,,,,,
Trading Cards,Magic: The Gathering,"Beza, the Bounding Spring foil","Foil: foil
Collector number: 287
Set name: Bloomburrow
Set code: BLB
Rarity: mythic
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}{W}
type_line: Legendary Creature — Elemental Elk
oracle_text: When Beza enters, create a Treasure token if an opponent controls more lands than you. You gain 4 life if an opponent has more life than you. Create two 1/1 blue Fish creature tokens if an opponent controls more creatures than you. Draw a card if an opponent has more cards in hand than you.",1,,19,,No,No,near_mint,18.77,,https://cards.scryfall.io/normal/front/0/f/0fc98b72-d268-4ce5-93b4-57c812a24eff.jpg?1721427530,,,,,,,
Trading Cards,Magic: The Gathering,Birthing Ritual foil,"Foil: foil
Collector number: 146
Set name: Modern Horizons 3
Set code: MH3
Rarity: mythic
Language: en
color_identity: G
colors: G
mana_cost: {1}{G}
type_line: Enchantment
oracle_text: At the beginning of your end step, if you control a creature, look at the top seven cards of your library. Then you may sacrifice a creature. If you do, you may put a creature card with mana value X or less from among those cards onto the battlefield, where X is 1 plus the sacrificed creature's mana value. Put the rest on the bottom of your library in a random order.",1,,5,,No,No,near_mint,4.95,,https://cards.scryfall.io/normal/front/4/8/4820d223-4ea1-4850-931c-3d2ab5eb003b.jpg?1717012400,,,,,,,
Trading Cards,Magic: The Gathering,Blazemire Verge normal,"Foil: normal
Collector number: 329
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: rare
Language: en
color_identity: B, R
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {B}.
{T}: Add {R}. Activate only if you control a Swamp or a Mountain.",1,,11,,No,No,near_mint,10.49,,https://cards.scryfall.io/normal/front/7/3/73a926c5-ba2b-4ac5-9717-6c9181f9a827.jpg?1737649065,,,,,,,
Trading Cards,Magic: The Gathering,Blightstep Pathway // Searstep Pathway normal,"Foil: normal
Collector number: 291
Set name: Kaldheim
Set code: KHM
Rarity: rare
Language: en
color_identity: B, R
colors: 
mana_cost: 
type_line: Land // Land
oracle_text: ",1,,7,,No,No,near_mint,6.61,,https://cards.scryfall.io/normal/front/3/9/3933326a-2014-4ac0-bfd3-8ff26e178920.jpg?1681355936,,,,,,,
Trading Cards,Magic: The Gathering,Bloodletter of Aclazotz normal,"Foil: normal
Collector number: 92
Set name: The Lost Caverns of Ixalan
Set code: LCI
Rarity: mythic
Language: en
color_identity: B
colors: B
mana_cost: {1}{B}{B}{B}
type_line: Creature — Vampire Demon
oracle_text: Flying
If an opponent would lose life during your turn, they lose twice that much life instead. (Damage causes loss of life.)",1,,31,,No,No,near_mint,31.18,,https://cards.scryfall.io/normal/front/d/4/d4f6027a-003a-4f9d-929a-0b6da1fa42c9.jpg?1699044094,,,,,,,
Trading Cards,Magic: The Gathering,Blood Pact normal,"Foil: normal
Collector number: MID-88
Set name: The List
Set code: PLST
Rarity: common
Language: en
color_identity: B
colors: B
mana_cost: {2}{B}
type_line: Instant
oracle_text: Target player draws two cards and loses 2 life.",1,,1,,No,No,near_mint,0.24,,https://cards.scryfall.io/normal/front/f/b/fb2fcae2-019f-436c-b5bb-6b29a266cfb9.jpg?1723439742,,,,,,,
Trading Cards,Magic: The Gathering,Bloodstained Mire normal,"Foil: normal
Collector number: 216
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}, Pay 1 life, Sacrifice this land: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle.",1,,13,,No,No,near_mint,12.98,,https://cards.scryfall.io/normal/front/5/7/579743fe-f71e-4cb2-8629-d6b02ed1591d.jpg?1717012950,,,,,,,
Trading Cards,Magic: The Gathering,Bonehoard Dracosaur foil,"Foil: foil
Collector number: 134
Set name: The Lost Caverns of Ixalan
Set code: LCI
Rarity: mythic
Language: en
color_identity: R
colors: R
mana_cost: {3}{R}{R}
type_line: Creature — Dinosaur Dragon
oracle_text: Flying, first strike
At the beginning of your upkeep, exile the top two cards of your library. You may play them this turn. If you exiled a land card this way, create a 3/1 red Dinosaur creature token. If you exiled a nonland card this way, create a Treasure token.",1,,12,,No,No,near_mint,11.41,,https://cards.scryfall.io/normal/front/2/2/2220ed60-3f8f-4dd2-8319-6a06896a5350.jpg?1699044226,,,,,,,
Trading Cards,Magic: The Gathering,"Bonny Pall, Clearcutter foil","Foil: foil
Collector number: 349
Set name: Outlaws of Thunder Junction
Set code: OTJ
Rarity: rare
Language: en
color_identity: G, U
colors: G, U
mana_cost: {3}{G}{U}{U}
type_line: Legendary Creature — Giant Scout
oracle_text: Reach
When Bonny Pall enters, create Beau, a legendary blue Ox creature token with ""Beau's power and toughness are each equal to the number of lands you control.""
Whenever you attack, draw a card, then you may put a land card from your hand or graveyard onto the battlefield.",1,,3,,No,No,near_mint,2.75,,https://cards.scryfall.io/normal/front/e/e/ee29f20b-27cd-433a-8874-41f500720109.jpg?1712356743,,,,,,,
Trading Cards,Magic: The Gathering,Boom // Bust normal,"Foil: normal
Collector number: 156
Set name: Time Spiral Remastered
Set code: TSR
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {1}{R} // {5}{R}
type_line: Sorcery // Sorcery
oracle_text: ",2,,1,,No,No,near_mint,0.89,,https://cards.scryfall.io/normal/front/8/f/8ffdee1b-bb5d-44e6-a90d-6f9e9266d4fd.jpg?1666020608,,,,,,,
Trading Cards,Magic: The Gathering,Boompile normal,"Foil: normal
Collector number: 371
Set name: Commander Masters
Set code: CMM
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: {4}
type_line: Artifact
oracle_text: {T}: Flip a coin. If you win the flip, destroy all nonland permanents.",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/d/b/dbfe710f-5e92-4be9-9f2f-363af767a91e.jpg?1689999416,,,,,,,
Trading Cards,Magic: The Gathering,Boosted Sloop foil,"Foil: foil
Collector number: 320
Set name: Aetherdrift
Set code: DFT
Rarity: uncommon
Language: en
color_identity: R, U
colors: R, U
mana_cost: {1}{U}{R}
type_line: Artifact — Vehicle
oracle_text: Menace
Whenever you attack, draw a card, then discard a card.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/8/5/85bb2217-d3e1-4638-9a14-bb72bfedd18c.jpg?1738357225,,,,,,,
Trading Cards,Magic: The Gathering,"Boromir, Warden of the Tower normal","Foil: normal
Collector number: 4
Set name: The Lord of the Rings: Tales of Middle-earth
Set code: LTR
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Legendary Creature — Human Soldier
oracle_text: Vigilance
Whenever an opponent casts a spell, if no mana was spent to cast it, counter that spell.
Sacrifice Boromir: Creatures you control gain indestructible until end of turn. The Ring tempts you.",1,,3,,No,No,near_mint,2.34,,https://cards.scryfall.io/normal/front/f/6/f6bc3720-2892-4dda-8f30-079a1ac8e1e2.jpg?1686967669,,,,,,,
Trading Cards,Magic: The Gathering,Boros Guildgate foil,"Foil: foil
Collector number: 398
Set name: Ravnica Remastered
Set code: RVR
Rarity: common
Language: en
color_identity: R, W
colors: 
mana_cost: 
type_line: Land — Gate
oracle_text: This land enters tapped.
{T}: Add {R} or {W}.",1,,1,,No,No,near_mint,0.31,,https://cards.scryfall.io/normal/front/3/2/321dd23d-0a61-44c9-8a0c-4de4311734fc.jpg?1702417352,,,,,,,
Trading Cards,Magic: The Gathering,Branching Evolution normal,"Foil: normal
Collector number: 285
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Enchantment
oracle_text: If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on that creature instead.",1,,3,,No,No,near_mint,3.06,,https://cards.scryfall.io/normal/front/c/0/c0f1a736-8b12-4f58-a031-bf1733f65c51.jpg?1717013706,,,,,,,
Trading Cards,Magic: The Gathering,"Brass's Tunnel-Grinder // Tecutlan, the Searing Rift normal","Foil: normal
Collector number: 373
Set name: The Lost Caverns of Ixalan
Set code: LCI
Rarity: rare
Language: en
color_identity: R
colors: 
mana_cost: 
type_line: Legendary Artifact // Legendary Land — Cave
oracle_text: ",1,,2,,No,No,near_mint,2.29,,https://cards.scryfall.io/normal/front/d/b/db940d06-5e3d-4831-a200-de614c093aca.jpg?1699045012,,,,,,,
Trading Cards,Magic: The Gathering,Burning-Tree Emissary foil,"Foil: foil
Collector number: 374
Set name: Double Masters 2022
Set code: 2X2
Rarity: common
Language: en
color_identity: G, R
colors: G, R
mana_cost: {R/G}{R/G}
type_line: Creature — Human Shaman
oracle_text: When this creature enters, add {R}{G}.",1,,1,,No,No,near_mint,0.3,,https://cards.scryfall.io/normal/front/7/8/78efee5c-970c-4f9b-9a6b-96ef3e79caaa.jpg?1674097400,,,,,,,
